Id	PersonId	DateOfBirth	EthnicGroupId	GenderId	GivenNames	MiddleNames	Surnames
1446	1446	19480210	Hispanic	F	Gundelinda	P	Herrera
1447	1447	19511210	Hispanic	F	Elisea	J	Guerra
1448	1448	19580224	Hispanic	F	Martina	S	Zavala
1449	1449	19690130	Hispanic	F	Michela	A	Jaimes
1450	1450	19480925	Hispanic	F	Etel	F	Mena
1451	1451	19491007	Hispanic	M	Federigo	I	Lozada
1452	1452	19630220	Hispanic	F	Inti	N	Camacho
1453	1453	19680804	Hispanic	F	Almendra	A	Barrientos
1454	1454	19970525	Hispanic	F	Imperio	I	Tello
1455	1455	19580322	Hispanic	M	Lidón	B	Muñoz
1456	1456	19840329	Hispanic	F	Edelmira	D	Madrid
1457	1457	19520723	Hispanic	M	Francesco	F	Carbajal
1458	1458	19841226	Hispanic	M	Bartie	V	Mateo
1459	1459	19450802	Hispanic	F	Dulce	L	Valdivia
1460	1460	19700322	Hispanic	M	Arsenio	E	Melgar
1461	1461	19520807	Hispanic	M	Idumeo	L	Prado
1462	1462	19510616	Hispanic	M	Seraphin	J	Posada
1463	1463	19910907	Hispanic	F	Daría	E	Velez
1464	1464	19590413	Hispanic	M	Areb	O	Villa
1465	1465	19550923	Hispanic	F	Casdoa	R	Montanez
1466	1466	19661128	Hispanic	M	André	A	Soliz
1467	1467	19790810	Hispanic	M	Servando	A	Gutiérrez
1468	1468	19800626	Hispanic	F	Fusca	B	Corrales
1469	1469	19480216	Hispanic	M	Bayard	A	Zamora
1470	1470	19690126	Hispanic	F	Semira	P	Girón
1471	1471	19610403	Hispanic	M	Frutos	M	Granados
1472	1472	19850702	Hispanic	M	Verne	E	Narváez
1473	1473	19920620	Hispanic	M	Laureano	A	Alarcón
1474	1474	19821203	Hispanic	M	Cid	A	Uribe
1475	1475	19901109	Hispanic	M	Niceto	V	Rendón
1476	1476	19950108	Hispanic	F	Letizia	L	Merino
1477	1477	19500225	Hispanic	F	Prudencia	A	Ríos
1478	1478	19811203	Hispanic	F	Crimilda	A	Segura
1479	1479	19610122	Hispanic	F	Roxana	R	Solorio
1480	1480	19631110	Hispanic	M	Maciel	J	Llarnas
1481	1481	19850707	Hispanic	M	Amintor	S	Segura
1482	1482	19541126	Hispanic	F	Isaura	P	Guerra
1483	1483	19571026	Hispanic	F	Tea	E	Barragán
1484	1484	19911001	Hispanic	M	Inocencio	A	Hernádez
1485	1485	19490331	Hispanic	M	Eros	L	Armas
1486	1486	19530527	Hispanic	F	Zulma	J	Fernández
1487	1487	19840714	Hispanic	M	Arquímedes	A	Vaca
1488	1488	19440419	Hispanic	F	Isanqui	U	Alarcón
1489	1489	19590126	Hispanic	M	Cancio	E	Mireles
1490	1490	19970825	Hispanic	F	Kathy	Q	Bustos
1491	1491	19751207	Hispanic	M	Huenu	M	Tamayo
1492	1492	19670119	Hispanic	M	Cenobio	A	Olmos
1493	1493	19660924	Hispanic	M	Arlet	M	Linares
1494	1494	19910114	Hispanic	M	Otoniel	M	Vázquez
1495	1495	19790410	Hispanic	M	Ares	M	Pichardo
1496	1496	19770106	Hispanic	M	Filemón	M	Castellanos
1497	1497	19790711	Hispanic	M	Fructuoso	M	Pineda
1498	1498	19821125	Hispanic	M	Marciano	V	Benavidez
1499	1499	19480217	Hispanic	M	Publio	C	Valadez
1500	1500	19720312	Hispanic	M	Frutos	M	Ornelas
1501	1501	19690409	Hispanic	M	Theo	F	Berrios
1502	1502	19470809	Hispanic	M	Misael	D	Loera
1503	1503	19551217	Hispanic	M	Arthur	I	Flórez
1504	1504	19980130	Hispanic	M	Salvator	B	Montez
1505	1505	19710908	Hispanic	M	Tiberio	G	Betancourt
1506	1506	19500305	Hispanic	M	Jair	D	Ramos
1507	1507	19720616	Hispanic	F	Marilu	C	Villagómez
1508	1508	19550425	Hispanic	F	Lelica	C	Anguiano
1509	1509	19940722	Hispanic	M	Gervasio	E	Quiroz
1510	1510	19490427	Hispanic	M	Carlo	V	Rangel
1511	1511	19620607	Hispanic	F	Teófila	L	Valles
1512	1512	19700526	Hispanic	F	Eliora	A	Vargas
1513	1513	19790822	Hispanic	F	Doménica	A	Lebrón
1514	1514	19530908	Hispanic	F	Wereburga	C	Mayonga
1515	1515	19651003	Hispanic	F	Sigrid	J	Almonte
1516	1516	19531205	Hispanic	M	Onofre	M	Osorio
1517	1517	19500718	Hispanic	F	Elinda	O	Saavedra
1518	1518	19480216	Hispanic	F	Lila	C	Serna
1519	1519	19510723	Hispanic	F	Paine	I	Miramontes
1520	1520	19850317	Hispanic	M	Aicardo	G	Patino
1521	1521	19721030	Hispanic	M	Teodorico	F	Espino
1522	1522	19780531	Hispanic	M	Amintor	P	Montanez
1523	1523	19610812	Hispanic	F	Aisha	G	Pena
1524	1524	19450928	Hispanic	F	Casandra	C	Negrete
1525	1525	19740730	Hispanic	M	Teo	W	Alvarado
1526	1526	19590126	Hispanic	M	Branko	O	Treviño
1527	1527	19580616	Hispanic	M	Dallas	B	Rangel
1528	1528	19590928	Hispanic	M	Agar	M	Alonso
1529	1529	19950723	Hispanic	M	Aniceto	N	Almonte
1530	1530	19800215	Hispanic	M	Maro	W	Mares
1531	1531	19861007	Hispanic	F	Emelia	S	Barrientos
1532	1532	19680609	Hispanic	M	Leuco	M	Atencio
1533	1533	19921024	Hispanic	M	Acacio	G	Cantú
1534	1534	19910929	Hispanic	F	Eider	C	Gómez
1535	1535	19650209	Hispanic	M	Mapril	K	Briones
1536	1536	19451227	Hispanic	M	Sinforoso	R	Olvera
1537	1537	19490913	Hispanic	F	Clovis	V	Gamez
1538	1538	19640106	Hispanic	M	Kirk	A	Lucio
1539	1539	19930126	Hispanic	F	Ruby	M	Delgadillo
1540	1540	19540117	Hispanic	M	Huapi	F	Méndez
1541	1541	19450608	Hispanic	M	Dióscoro	B	Valles
1542	1542	19880419	Hispanic	M	Natalio	V	Casas
1543	1543	19740708	Hispanic	F	Mia	N	Quezada
1544	1544	19631029	Hispanic	F	Jezabel	G	Robledo
1545	1545	19610805	Hispanic	F	Piuque	R	Prieto
1546	1546	19620921	Hispanic	M	Blenda	M	Quintero
1547	1547	19470524	Hispanic	M	Livio	I	Paz
1548	1548	19800821	Hispanic	M	Ken	V	Marcos
1549	1549	19530117	Hispanic	F	Arcelia	C	Gaona
1550	1550	19790620	Hispanic	F	Esperance	J	Barrera
1551	1551	19960930	Hispanic	M	Dunstan	T	Yáñez
1552	1552	19460624	Hispanic	F	Lelia	P	Brito
1553	1553	19950302	Hispanic	F	Iselda	O	Laboy
1554	1554	19750724	Hispanic	F	Agalia	A	Baeza
1555	1555	19541129	Hispanic	F	Macaria	N	Serrato
1556	1556	19821102	Hispanic	M	Menqui	C	Zamora
1557	1557	19441112	Hispanic	M	Ignacio	R	Vanegas
1558	1558	19680628	Hispanic	F	Ariela	S	Alicea
1559	1559	19580109	Hispanic	F	Oriana	A	Leyva
1560	1560	19820401	Hispanic	F	Ida	Z	Almaraz
1561	1561	19551105	Hispanic	M	Marcello	A	Curiel
1562	1562	19571116	Hispanic	F	Augusta	C	Zamora
1563	1563	19521112	Hispanic	F	Bianca	A	Curiel
1564	1564	19840430	Hispanic	F	Zina	P	Guerra
1565	1565	19811218	Hispanic	F	Dommina	D	Díaz
1566	1566	19840613	Hispanic	M	Sebasten	W	Arévalo
1567	1567	19931020	Hispanic	F	Leanna	A	Casanova
1568	1568	19640207	Hispanic	F	Maida	I	Ramón
1569	1569	19600630	Hispanic	F	Fusca	P	Abeyta
1570	1570	19651217	Hispanic	M	Tabaré	V	Montoya
1571	1571	19520517	Hispanic	F	Zuria	O	Cepeda
1572	1572	19631126	Hispanic	M	Dalmiro	J	Zaragoza
1573	1573	19500914	Hispanic	M	Poseidón	I	Treviño
1574	1574	19650825	Hispanic	M	Alesio	H	Montez
1575	1575	19791005	Hispanic	M	Efraim	P	Zambrano
1576	1576	19511104	Hispanic	F	Vaniria	V	Becerra
1577	1577	19591208	Hispanic	M	Giulio	D	Arellano
1578	1578	19840616	Hispanic	F	Debra	E	Zayas
1579	1579	19611223	Hispanic	F	Anatilde	E	Puga
1580	1580	19610718	Hispanic	F	Morela	V	Luján
1581	1581	19601224	Hispanic	F	Eduarda	A	Fierro
1582	1582	19970326	Hispanic	M	Ald	Q	Agosto
1583	1583	19750219	Hispanic	M	Geremías	H	Limón
1584	1584	19440510	Hispanic	M	Haig	M	Verduzco
1585	1585	19460306	Hispanic	M	Baldwin	I	Alba
1586	1586	19550708	Hispanic	F	Lida	L	Cordova
1587	1587	19751221	Hispanic	M	Francesco	L	Colón
1588	1588	19831114	Hispanic	M	Augusto	L	Ramírez
1589	1589	19600101	Hispanic	M	Gaspard	B	Vasquez
1590	1590	19510312	Hispanic	F	Milagros	F	Carranza
1591	1591	19860831	Hispanic	M	Sandro	J	Pizarro
1592	1592	19940216	Hispanic	M	Adolphus	C	Cabrera
1593	1593	19500803	Hispanic	F	Verbena	L	Cotto
1594	1594	19530214	Hispanic	M	Akira	C	Núñez
1595	1595	19930508	Hispanic	M	Saturio	M	Espinoza
1596	1596	19700703	Hispanic	F	Rita	S	Colón
1597	1597	19890725	Hispanic	M	Didio	G	Padrón
1598	1598	19590908	Hispanic	M	Gabelo	S	Olivas
1599	1599	19700503	Hispanic	M	Blasco	P	Palomino
1600	1600	19750117	Hispanic	F	Melany	B	Saldana
1601	1601	19550702	Hispanic	M	Derek	D	Veliz
1602	1602	19720830	Hispanic	M	Esdras	G	Alcalá
1603	1603	19930414	Hispanic	M	Casimiro	E	Galindo
1604	1604	19620429	Hispanic	F	Clea	Y	Villalpando
1605	1605	19731220	Hispanic	F	Rut	M	Luevano
1606	1606	19601014	Hispanic	F	Dorina	D	Centeno
1607	1607	19940803	Hispanic	M	Lair	V	Longoria
1608	1608	19591130	Hispanic	M	Kalil	F	Agosto
1609	1609	19620625	Hispanic	M	Niceas	B	Casárez
1610	1610	19441108	Hispanic	F	Eluhuei	N	Villaseñor
1611	1611	19880917	Hispanic	M	Balbino	D	Valadez
1612	1612	19500415	Hispanic	F	Damiana	A	Polanco
1613	1613	19630805	Hispanic	M	Ibar	C	Zamudio
1614	1614	19731005	Hispanic	M	Cuyén	V	Ulibarri
1615	1615	19911021	Hispanic	M	Bernabé	L	Meraz
1616	1616	19930728	Hispanic	M	Egberto	B	Cabán
1617	1617	19590713	Hispanic	M	Danel	H	Pacheco
1618	1618	19770109	Hispanic	F	Rebecca	O	Montanez
1619	1619	19611018	Hispanic	F	Raingarda	E	Cedillo
1620	1620	19810908	Hispanic	M	Luvencio	G	Carvajal
1621	1621	19861007	Hispanic	M	Pompei	A	Palacios
1622	1622	19630508	Hispanic	M	Ladolfo	C	Contreras
1623	1623	19490829	Hispanic	M	Adonías	A	Gracia
1624	1624	19460307	Hispanic	F	Ludovica	A	Granado
1625	1625	19630121	Hispanic	M	Delfina	J	Oquendo
1626	1626	19910422	Hispanic	F	Ebony	R	Barrientos
1627	1627	19570726	Hispanic	F	Flavia	M	Ruiz
1628	1628	19580623	Hispanic	M	Kristian	R	Aponte
1629	1629	19690128	Hispanic	M	Azarías	E	Ceja
1630	1630	19490405	Hispanic	F	Mirna	M	Baca
1631	1631	19830526	Hispanic	M	Boreas	G	Cervántez
1632	1632	19950121	Hispanic	F	Valentina	S	Palomo
1633	1633	19671108	Hispanic	F	Jamila	H	Salgado
1634	1634	19560307	Hispanic	M	Iñaqui	S	Santiago
1635	1635	19780927	Hispanic	M	Ellis	A	Rodríguez
1636	1636	19760209	Hispanic	M	Hilario	A	Carrillo
1637	1637	19661019	Hispanic	F	Doyel	F	Paz
1638	1638	19550906	Hispanic	F	Balbina	C	Gómez
1639	1639	19920118	Hispanic	F	Habrilia	A	Sierra
1640	1640	19470113	Hispanic	M	Cataldo	A	Garay
1641	1641	19780416	Hispanic	F	Dibe	E	Padrón
1642	1642	19960322	Hispanic	M	Huenu	B	Villaseñor
1643	1643	19441118	Hispanic	M	Eberardo	A	Barrientos
1644	1644	19540402	Hispanic	M	Delfín	S	Castillo
1645	1645	19560618	Hispanic	F	Marion	A	Mesa
1646	1646	19821022	Hispanic	F	Palma	H	Guajardo
1647	1647	19770806	Hispanic	M	Exuperancio	E	Hernández
1648	1648	19980216	Hispanic	F	Letizia	W	Garibay
1649	1649	19730210	Hispanic	M	Iole	A	Mascarenas
1650	1650	19450515	Hispanic	M	Obdulio	D	Molina
1651	1651	19570808	Hispanic	M	Zenzo	S	Arenas
1652	1652	19480308	Hispanic	M	Armentario	A	Nieves
1653	1653	19540924	Hispanic	M	Theodor	V	Muñoz
1654	1654	19480917	Hispanic	F	Gregoria	L	Arriaga
1655	1655	19690727	Hispanic	M	Gaspar	E	Santiago
1656	1656	19940217	Hispanic	M	Eri	R	Saenz
1657	1657	19510519	Hispanic	F	Altea	N	Mora
1658	1658	19670819	Hispanic	F	Helda	T	León
1659	1659	19790730	Hispanic	F	Celsa	M	Medina
1660	1660	19500106	Hispanic	F	Ireñe	M	Toro
1661	1661	19640620	Hispanic	M	Marc	I	Maestas
1662	1662	19611129	Hispanic	F	Lucelia	E	Mares
1663	1663	19820915	Hispanic	M	Carim	M	Angulo
1664	1664	19700213	Hispanic	F	Judith	E	Pedroza
1665	1665	19580501	Hispanic	M	Ceadas	A	Terrazas
1666	1666	19450520	Hispanic	F	Zaira	N	Chávez
1667	1667	19660409	Hispanic	F	Galilah	O	Noriega
1668	1668	19840409	Hispanic	M	Huenu	S	Medina
1669	1669	19691128	Hispanic	M	Hermes	P	Pacheco
1670	1670	19830108	Hispanic	M	Henry	S	Llarnas
1671	1671	19630409	Hispanic	F	Jamila	M	Parra
1672	1672	19500320	Hispanic	M	Argeo	G	Betancourt
1673	1673	19470720	Hispanic	M	Zenzo	A	Padilla
1674	1674	19560717	Hispanic	M	Atalo	G	Apodaca
1675	1675	19761114	Hispanic	M	Idumeo	N	Salazar
1676	1676	19601026	Hispanic	F	Edith	F	Montalvo
1677	1677	19670717	Hispanic	F	Daisy	D	Amador
1678	1678	19440611	Hispanic	F	Fani	C	Leiva
1679	1679	19900929	Hispanic	F	Mayda	R	Espinal
1680	1680	19490625	Hispanic	F	Onelia	G	Gurule
1681	1681	19500528	Hispanic	F	Lenora	D	Alaniz
1682	1682	19611127	Hispanic	F	Denisa	I	Romero
1683	1683	19970917	Hispanic	M	Natalio	J	Angulo
1684	1684	19690407	Hispanic	F	Zulima	E	Jáquez
1685	1685	19471119	Hispanic	M	Alejo	F	Pabón
1686	1686	19900421	Hispanic	F	Arlen	A	Jiménez
1687	1687	19700212	Hispanic	F	Emerenciana	L	Olivares
1688	1688	19540924	Hispanic	M	Kenneth	H	Alvarez
1689	1689	19641104	Hispanic	M	Ales	G	Zamudio
1690	1690	19930411	Hispanic	F	Crystal	C	Quezada
1691	1691	19890124	Hispanic	M	Bacchus	U	Menéndez
1692	1692	19571104	Hispanic	M	Marín	H	Sevilla
1693	1693	19510731	Hispanic	M	Enrico	K	Gallegos
1694	1694	19880503	Hispanic	M	Edelio	L	Aragón
1695	1695	19800706	Hispanic	M	Oriol	C	Olivárez
1696	1696	19710926	Hispanic	M	Ganix	R	Melgar
1697	1697	19880513	Hispanic	F	Wanda	M	Molina
1698	1698	19490506	Hispanic	M	Adalbaro	J	Rodríguez
1699	1699	19760803	Hispanic	F	Paz	S	Mateo
1700	1700	19810605	Hispanic	M	Leonelo	O	Marcos
1701	1701	19520920	Hispanic	M	Serxio	A	Marroquín
1702	1702	19570706	Hispanic	F	Gisela	F	Villagómez
1703	1703	19450205	Hispanic	M	Yaguatí	Z	Tirado
1704	1704	19620107	Hispanic	F	Maximiliana	B	Camarillo
1705	1705	19560430	Hispanic	M	Augustus	V	Espino
1706	1706	19450820	Hispanic	M	Armentario	W	Fonseca
1707	1707	19810815	Hispanic	M	Timoteo	J	Gonzales
1708	1708	19720219	Hispanic	M	Edwin	D	Najera
1709	1709	19900719	Hispanic	F	Idalina	E	Rivera
1710	1710	19910704	Hispanic	M	Regino	F	Parra
1711	1711	19751206	Hispanic	M	Ignacio	N	Rico
1712	1712	19480618	Hispanic	F	Cándida	F	Alejandro
1713	1713	19840130	Hispanic	M	Dan	V	Jaimes
1714	1714	19890908	Hispanic	F	Domikene	A	Balderas
1715	1715	19730824	Hispanic	F	Marilina	P	Bahena
1716	1716	19800407	Hispanic	M	Raimon	A	Vera
1717	1717	19700611	Hispanic	F	Eladia	A	Arce
1718	1718	19590720	Hispanic	M	Leandre	N	Sepúlveda
1719	1719	19480508	Hispanic	M	Estanislao	L	Vasquez
1720	1720	19900902	Hispanic	M	Eneyen	M	Mares
1721	1721	19960603	Hispanic	M	Purlan	A	Esparza
1722	1722	19870613	Hispanic	M	Kaukel	A	Núñez
1723	1723	19880605	Hispanic	F	Tomasa	S	Sanches
1724	1724	19920806	Hispanic	F	Leonora	I	Tamayo
1725	1725	19630510	Hispanic	F	Ilda	Y	Montoya
1726	1726	19561206	Hispanic	F	Libia	T	Esparza
1727	1727	19750301	Hispanic	F	Gracia	L	Castaneda
1728	1728	19620308	Hispanic	M	Naike	J	Téllez
1729	1729	19730125	Hispanic	F	Relinda	R	Montenegro
1730	1730	19600703	Hispanic	M	Louis	T	Ramón
1731	1731	19900406	Hispanic	M	Archer	C	Galindo
1732	1732	19880123	Hispanic	F	Suyay	A	Lugo
1733	1733	19620526	Hispanic	F	Marilda	E	Nieto
1734	1734	19490827	Hispanic	M	Alucan	E	Mora
1735	1735	19600316	Hispanic	M	Esdras	M	Ayala
1736	1736	19571215	Hispanic	F	Tatiana	A	Verduzco
1737	1737	19921019	Hispanic	M	Oriel	A	Zamora
1738	1738	19870907	Hispanic	F	Nontue	M	Leyva
1739	1739	19630731	Hispanic	F	Emelinda	H	Pabón
1740	1740	19820809	Hispanic	F	Miki	Y	Ramírez
1741	1741	19440413	Hispanic	F	Elisabet	W	Jasso
1742	1742	19590821	Hispanic	M	Lian	F	Lozada
1743	1743	19620523	Hispanic	F	Rosalía	C	Becerra
1744	1744	19710316	Hispanic	F	Umbelina	H	Muñoz
1745	1745	19750719	Hispanic	F	Kenti	R	Pabón
1746	1746	19590314	Hispanic	F	Candelaria	A	Noriega
1747	1747	19820707	Hispanic	M	Edilio	O	Galarza
1748	1748	19521223	Hispanic	F	Kemberley	N	Granado
1749	1749	19760608	Hispanic	M	Algiso	N	Marroquín
1750	1750	19880625	Hispanic	F	Catrin	E	Salas
1751	1751	19530519	Hispanic	M	Emiliano	E	Vargas
1752	1752	19900916	Hispanic	F	Aracely	S	Rodrígez
1753	1753	19930125	Hispanic	M	Traful	D	Camarillo
1754	1754	19670327	Hispanic	F	Concordia	N	Berrios
1755	1755	19840925	Hispanic	M	Alcuino	F	Yáñez
1756	1756	19721202	Hispanic	M	Haman	B	Sarabia
1757	1757	19530929	Hispanic	M	Apolo	K	Figueroa
1758	1758	19830607	Hispanic	M	Nedar	Y	Armenta
1759	1759	19890413	Hispanic	M	Yunka	C	Abrego
1760	1760	19660404	Hispanic	M	Isod	T	Botello
1761	1761	19860601	Hispanic	M	Atilano	J	Cerda
1762	1762	19610818	Hispanic	F	Aquilesia	E	Holguín
1763	1763	19590324	Hispanic	M	Geremías	N	Gil
1764	1764	19601210	Hispanic	F	Lanin	L	Valencia
1765	1765	19890520	Hispanic	F	Juno	A	Villegas
1766	1766	19720807	Hispanic	M	Henry	L	Nino
1767	1767	19960319	Hispanic	M	Nemesio	C	Ulloa
1768	1768	19640114	Hispanic	M	Corrado	H	Torres
1769	1769	19640615	Hispanic	F	Leila	L	Porras
1770	1770	19721119	Hispanic	M	Orazio	L	Calderón
1771	1771	19910517	Hispanic	M	Rufo	I	Orosco
1772	1772	19501121	Hispanic	F	Olympia	A	Reyna
1773	1773	19760709	Hispanic	F	Giuseppa	H	Salgado
1774	1774	19930319	Hispanic	M	Dulas	L	Palacios
1775	1775	19650914	Hispanic	M	Jalil	C	Holguín
1776	1776	19800116	Hispanic	M	Macario	G	Palacios
1777	1777	19821113	Hispanic	M	Antón	A	Zambrano
1778	1778	19630802	Hispanic	M	Sebasten	L	Tijerina
1779	1779	19890208	Hispanic	M	Teócrito	C	Robledo
1780	1780	19680625	Hispanic	F	Freyra	E	Griego
1781	1781	19680214	Hispanic	M	Enoc	I	Rael
1782	1782	19500803	Hispanic	F	Ary	D	Alva
1783	1783	19491009	Hispanic	M	Baruc	W	Callas
1784	1784	19610430	Hispanic	M	Francis	E	Madera
1785	1785	19500116	Hispanic	F	Arebela	A	Collado
1786	1786	19770810	Hispanic	M	Henrey	L	Becerra
1787	1787	19610614	Hispanic	M	Jordan	F	Callas
1788	1788	19550429	Hispanic	F	Eiru	D	Yáñez
1789	1789	19851011	Hispanic	F	Isolda	R	Cepeda
1790	1790	19920714	Hispanic	F	Harumi	A	Armendáriz
1791	1791	19571127	Hispanic	M	Alipio	V	Negrón
1792	1792	19890619	Hispanic	M	Goliard	P	Puga
1793	1793	19631009	Hispanic	M	Mirko	F	Otero
1794	1794	19950416	Hispanic	M	Melito	E	Reyna
1795	1795	19490717	Hispanic	M	Calístrato	F	Corrales
1796	1796	19500803	Hispanic	M	Julio César	G	Valencia
1797	1797	19800506	Hispanic	F	Maile	G	Escobar
1798	1798	19480107	Hispanic	F	Bab	A	Paez
1799	1799	19480425	Hispanic	M	Efebo	E	Rivero
1800	1800	19730316	Hispanic	F	Rivi	S	Lira
1801	1801	19681106	Hispanic	M	Liberal	M	Rojo
1802	1802	19960829	Hispanic	F	Loana	G	Almaraz
1803	1803	19951004	Hispanic	M	Yamal	L	Marín
1804	1804	19490419	Hispanic	F	Joanna	V	Valles
1805	1805	19900210	Hispanic	M	Stefano	G	Feliciano
1806	1806	19790725	Hispanic	M	Cancio	E	Lira
1807	1807	19580125	Hispanic	F	Fiamma	B	Tejeda
1808	1808	19680916	Hispanic	M	Koko	T	Pina
1809	1809	19571106	Hispanic	F	Genara	J	Badillo
1810	1810	19620807	Hispanic	M	Hermenegildo	N	Argüello
1811	1811	19831012	Hispanic	F	Aixa	A	Robles
1812	1812	19560816	Hispanic	M	Natan	V	Vaca
1813	1813	19550329	Hispanic	M	Dídimo	M	Guardado
1814	1814	19461024	Hispanic	F	Violette	C	Cedillo
1815	1815	19641030	Hispanic	M	Simeón	S	Raya
1816	1816	19450425	Hispanic	F	Chandra	D	Benítez
1817	1817	19940825	Hispanic	F	Sofía	B	Valentín
1818	1818	19680605	Hispanic	F	Ana	S	Henríquez
1819	1819	19810512	Hispanic	M	Ferdinand	I	Rodarte
1820	1820	19880304	Hispanic	M	Canan	M	Curiel
1821	1821	19631007	Hispanic	M	Ryder	M	Zaragoza
1822	1822	19821119	Hispanic	M	Laszlo	A	Covas
1823	1823	19810403	Hispanic	M	Estanislao	I	Rosado
1824	1824	19970217	Hispanic	M	Reynaldo	L	Montano
1825	1825	19471114	Hispanic	M	Memmon	F	Rivero
1826	1826	19470710	Hispanic	M	Malcolm	C	Cabrera
1827	1827	19820419	Hispanic	M	Martiniano	G	Loera
1828	1828	19630222	Hispanic	M	Fergus	M	Espinal
1829	1829	19680210	Hispanic	M	Alvar	B	Preciado
1830	1830	19470630	Hispanic	M	Jocelin	V	Espinosa
1831	1831	19890525	Hispanic	M	Amérigo	O	Adomo
1832	1832	19510515	Hispanic	F	Dinah	H	Ocasio
1833	1833	19940703	Hispanic	M	Ray	J	Pantoja
1834	1834	19441126	Hispanic	F	Balbina	L	Pérez
1835	1835	19570407	Hispanic	M	Gamal	G	Prado
1836	1836	19630329	Hispanic	F	Meline	P	Osorio
1837	1837	19720911	Hispanic	M	Jonas	A	Pedroza
1838	1838	19771209	Hispanic	M	Faraón	S	Árias
1839	1839	19910217	Hispanic	M	Malte	A	Miranda
1840	1840	19630902	Hispanic	M	Siro	M	Holguín
1841	1841	19821007	Hispanic	M	Joseph	L	Burgos
1842	1842	19930422	Hispanic	M	Edan	F	Camarillo
1843	1843	19801022	Hispanic	F	Aniela	H	Torres
1844	1844	19871126	Hispanic	M	Branko	I	Téllez
1845	1845	19530825	Hispanic	F	Ornella	B	Robledo
1846	1846	19611210	Hispanic	M	Adelardo	L	Gómez
1847	1847	19860623	Hispanic	M	Nahum	F	Ibarra
1848	1848	19470714	Hispanic	F	Remedios	F	Crespo
1849	1849	19460112	Hispanic	M	Goio	D	Vergara
1850	1850	19500601	Hispanic	M	Alucan	E	Yáñez
1851	1851	19491106	Hispanic	M	Nicholas	G	Acevedo
1852	1852	19730712	Hispanic	F	Habrilia	P	Salazar
1853	1853	19531106	Hispanic	F	Cumelén	E	León
1854	1854	19861221	Hispanic	F	Fusca	Q	Melgar
1855	1855	19971212	Hispanic	M	Ralph	D	Dueñas
1856	1856	19440523	Hispanic	M	Robertino	F	Galvez
1857	1857	19451010	Hispanic	M	Seaghdha	C	Almaraz
1858	1858	19650813	Hispanic	F	Jaden	A	Riojas
1859	1859	19681104	Hispanic	M	Archer	C	Valverde
1860	1860	19510915	Hispanic	M	Cono	T	Solorio
1861	1861	19950917	Hispanic	F	Aylen	O	Almaraz
1862	1862	19910217	Hispanic	M	Remo	M	Ramón
1863	1863	19740905	Hispanic	M	Branko	P	Villalpando
1864	1864	19721115	Hispanic	M	Clodoaldo	A	Verduzco
1865	1865	19820223	Hispanic	M	Benicio	M	Nieto
1866	1866	19611016	Hispanic	F	Arebela	G	Paz
1867	1867	19800329	Hispanic	M	Waldemar	J	Tafoya
1868	1868	19720510	Hispanic	M	Diómedes	A	Raya
1869	1869	19791212	Hispanic	M	Leto	C	Toro
1870	1870	19920924	Hispanic	F	Doelia	D	Otero
1871	1871	19921011	Hispanic	M	Giulio	M	Benavides
1872	1872	19620814	Hispanic	M	Mentor	S	Fierro
1873	1873	19941010	Hispanic	M	Clodoaldo	H	Orellana
1874	1874	19480401	Hispanic	M	Antenor	M	Vigil
1875	1875	19930315	Hispanic	F	Nontue	H	Varela
1876	1876	19950304	Hispanic	M	Jocabed	S	Veliz
1877	1877	19590315	Hispanic	M	Meulén	P	Quiroz
1878	1878	19820117	Hispanic	M	Alcides	S	Cárdenas
1879	1879	19610401	Hispanic	M	Metran	J	Roque
1880	1880	19550722	Hispanic	M	Kevin	A	Quesada
1881	1881	19970712	Hispanic	M	Marlon	A	Macías
1882	1882	19870327	Hispanic	F	Isaura	D	Carvajal
1883	1883	19600420	Hispanic	F	Emelina	A	Alva
1884	1884	19480203	Hispanic	M	Nicon	M	Nevarez
1885	1885	19520302	Hispanic	F	Mabel	F	Henríquez
1886	1886	19500726	Hispanic	M	brendan	J	Burgos
1887	1887	19660813	Hispanic	M	Aniceto	M	Garrido
1888	1888	19570121	Hispanic	F	Marisel	Y	Venegas
1889	1889	19780130	Hispanic	M	Venceslao	L	Parra
1890	1890	19820112	Hispanic	F	Mirna	Z	Godínez
1891	1891	19950731	Hispanic	M	Aramis	E	Camarillo
1892	1892	19611120	Hispanic	F	Xilda	M	Abeyta
1893	1893	19541024	Hispanic	F	Cade	J	Gutiérrez
1894	1894	19590904	Hispanic	F	Lucina	E	Atencio
1895	1895	19811220	Hispanic	F	Valentine	A	Paredes
1896	1896	19540105	Hispanic	M	Iren	E	Mora
1897	1897	19940715	Hispanic	F	Martiniana	C	Madrigal
1898	1898	19490601	Hispanic	F	Nasha	S	Carrera
1899	1899	19720818	Hispanic	F	Cecile	B	Partida
1900	1900	19621014	Hispanic	F	Cynthia	A	Romero
1901	1901	19900506	Hispanic	M	Yrko	G	Pérez
1902	1902	19940102	Hispanic	M	Cadmo	M	Maestas
1903	1903	19500713	Hispanic	F	Jezebel	G	Covarrubias
1904	1904	19900810	Hispanic	M	Eustacio	M	Zepeda
1905	1905	19570717	Hispanic	M	Onofre	C	Berrios
1906	1906	19841230	Hispanic	F	Febes	H	Salcido
